chr	st	en	ID	blank	dir	Mll34_ChIP-seq_WT_rep1	Mll34_ChIP-seq_WT_rep2	Mll34_ChIP-seq_dKO_rep1	Mll334_ChIP-seq_dKO_rep2	
chr1	13650291	13650741	NM_145381	0	-	14.3893	9.10501	4.05206	2.47102
chr1	13658700	13659150	NM_001011873	0	+	0.378665	0.0313966	0.323303	0.324069
chr1	13776711	13777161	NR_004447	0	-	0.0890976	0.18838	0.107768	0.222797
chr1	14299981	14300431	NM_001252192	0	-	1.40329	1.50704	1.96137	2.69382
chr1	14745748	14746198	NM_001360810	0	-	3.29661	3.79899	2.17691	2.43052
chr1	14908644	14909094	NM_001348288	0	-	0.846427	0.847708	1.50875	1.45831
chr1	15276854	15277304	NM_001098528	0	+	1.00235	1.35005	2.04759	1.9039
chr1	15795575	15796025	NM_001286628	0	+	1.35874	2.10357	2.1338	1.6406
chr1	15882504	15882954	NM_001033288	0	-	1.89332	1.35005	2.47866	2.06594
chr1	16083107	16083557	NM_001243238	0	-	0.846427	0.941898	1.03457	0.931698
chr1	16094215	16094665	NM_011291	0	-	0.957799	1.00469	1.35787	1.57984
chr1	16095811	16096261	NM_133832	0	+	1.06917	1.31866	1.01302	1.82289
chr1	16509084	16509534	NM_001111272	0	-	1.49239	2.22916	1.8105	1.57984
chr1	16609073	16609523	NM_001271016	0	-	2.62838	2.32335	2.414	3.22043
chr1	16646901	16647351	NM_001310470	0	-	2.04925	1.63262	2.28467	2.28874
chr1	16647481	16647931	NR_037998	0	+	1.0469	0.408156	0.991463	1.03297
chr1	16655120	16655570	NM_026392	0	+	1.8265	1.72681	2.26312	2.71408
chr1	16678385	16678835	NM_001159711	0	+	1.33646	1.09888	0.948356	1.4178
chr1	17087671	17088121	NM_020604	0	-	1.80423	2.32335	2.56487	2.73433
chr1	17135302	17135752	NM_010267	0	+	0.913251	1.60123	2.09069	1.47856
chr1	17591830	17592280	NM_053191	0	+	0.222744	0.251173	0.431071	0.344323
chr1	17716974	17717424	NM_001356551	0	+	0.55686	1.41285	1.27166	0.972206
chr1	17717428	17717878	NR_130314	0	-	0.868702	1.78961	2.06914	1.31653
chr1	18135684	18136134	NM_001347047	0	-	0.0445488	0.125586	0.193982	0.0202543
chr1	18213346	18213796	NR_002879	0	-	0.801879	0.533742	0.66816	0.303814
chr1	18227258	18227708	NM_001039123	0	-	0.133646	0	0.150875	0.202543
chr1	18254920	18255370	NM_183124	0	-	0.0445488	0.0313966	0.215535	0.0810172
chr1	19092951	19093401	NM_153154	0	+	0.155921	0.376759	0.0862141	0.0810172
chr1	19094622	19095072	NR_151619	0	-	0.267293	0.565139	0.215535	0.202543
chr1	19198843	19199293	NM_001286340	0	+	0.111372	0.125586	0.258642	0.42534
chr1	20346383	20346833	NR_045734	0	+	0.0890976	0.125586	0.280196	0.28356
chr1	20607839	20608289	NM_153179	0	-	0.20047	0.376759	0.452624	0.303814
chr1	20659811	20660261	NR_131249	0	+	0.0668232	0.596535	0.150875	0.101271
chr1	20668939	20669389	NR_029593	0	+	0	0.0941898	0.193982	0.648137
chr1	20672698	20673148	NR_029902	0	+	0.178195	0.251173	0.150875	0.445595
chr1	20720834	20721284	NM_010552	0	+	0.111372	0.18838	0.0862141	0.182289
chr1	20774052	20774502	NM_145856	0	-	0.0890976	0.408156	0.215535	0.303814
chr1	20810094	20810544	NM_008563	0	-	1.20282	1.19307	0.862141	1.72162
chr1	20880255	20880705	NR_040492	0	-	2.11607	2.22916	2.00448	1.80263
chr1	20880477	20880927	NM_028829	0	+	2.53928	2.7629	2.06914	1.84314
chr1	20941555	20942005	NM_027974	0	+	1.87105	1.72681	1.76739	1.27602
chr1	21069007	21069457	NM_177409	0	-	1.60376	1.8838	1.61652	1.53933
chr1	21208504	21208954	NM_001290679	0	+	1.13599	1.8838	1.12078	0.972206
chr1	21230514	21230964	NM_001077353	0	+	0.267293	0.0313966	0.387964	0.0810172
chr1	21288094	21288544	NR_002858	0	-	0.0890976	0.376759	0.258642	0.344323
chr1	21339606	21340056	NM_183322	0	+	0.111372	0.0313966	0.0862141	0.162034
chr1	21358260	21358710	NM_001033904	0	+	0.0222744	0.0941898	0.0215535	0.202543
chr1	21373485	21373935	NM_001113187	0	+	0	0	0.0646606	0.162034
chr1	21952432	21952882	NM_001310477	0	-	0.289567	0.502346	0.280196	0.56712
chr1	22812543	22812993	NM_001012623	0	-	0.512311	0.502346	1.40098	0.85068
chr1	22905074	22905524	NR_151543	0	+	0.0445488	0.0313966	0.0215535	0.0607629
chr1	23108793	23109243	NM_025746	0	-	0.0445488	0.784915	0.129321	0.506357
chr1	23278956	23279406	NR_029533	0	+	0.311842	0.156983	0.495731	0.101271
chr1	23298388	23298838	NR_029717	0	+	0.0890976	0.219776	0.193982	0.182289
chr1	23389715	23390165	NM_001081079	0	-	2.40564	1.69542	2.47866	2.41026
chr1	23581274	23581724	NR_151529	0	+	0.20047	0.18838	0.323303	0.222797
chr1	23768613	23769063	NM_172124	0	+	0.423214	1.28726	0.66816	1.195
chr1	23916276	23916726	NR_110972	0	-	0.623683	0.156983	0.280196	0.263306
chr1	24012180	24012630	NM_026503	0	-	1.44784	1.78961	2.15535	1.92416
chr1	24106881	24107331	NM_026604	0	-	1.69285	1.63262	1.63807	1.31653
chr1	24184297	24184747	NM_007740	0	+	0.0222744	0.345363	0.280196	0.364577
chr1	24593977	24594427	NM_007733	0	-	0.20047	0.722122	0.36641	0.42534
chr1	24685231	24685681	NM_026719	0	+	2.18289	2.29195	1.91826	1.76212
chr1	25334500	25334950	NM_001204913	0	-	0.0890976	0.0627932	0.237089	0.162034
chr1	25886253	25886703	NM_175642	0	-	0.20047	0.470949	0.193982	0.42534
chr1	26744006	26744456	NM_001033764	0	-	0.735055	0.847708	1.33632	1.17475
chr1	27940739	27941189	NR_151583	0	+	0.133646	0.0941898	0.107768	0.0202543
chr1	28836798	28837248	NM_001013750	0	-	0.111372	0.565139	0.150875	0.0405086
chr1	29478181	29478631	NR_105760	0	+	0.0668232	0.251173	0.172428	0.14178
chr1	30195382	30195832	NR_157037	0	-	0.111372	0.18838	0.0646606	0.14178
chr1	30919802	30920252	NM_001081080	0	-	0.289567	0.125586	0.36641	0.42534
chr1	31006256	31006706	NR_002688	0	-	2.07152	1.821	1.89671	1.82289
chr1	31006301	31006751	NM_011200	0	-	2.29426	2.16637	2.15535	1.96467
chr1	31006564	31007014	NR_164183	0	+	2.80657	2.38614	2.65108	2.39001
chr1	31153000	31153450	NR_136907	0	-	0.267293	0.502346	0.517285	0.384832
chr1	31233128	31233578	NM_153601	0	+	0.0668232	0.439552	0.172428	0.28356
chr1	31279202	31279652	NR_033445	0	-	0.267293	0.753518	0.215535	0.405086
chr1	31279532	31279982	NM_029062	0	+	0.20047	0.816312	0.409517	0.648137
chr1	31321540	31321990	NR_015347	0	+	0.0222744	0.0313966	0.129321	0.121526
chr1	32229415	32229865	NM_133235	0	+	0.957799	1.53843	1.22855	1.25577
chr1	32577545	32577995	NM_001199956	0	-	0.0445488	0.0313966	0.129321	0
chr1	32603839	32604289	NM_001164286	0	-	0.0890976	0.0627932	0.107768	0.14178
chr1	33726340	33726790	NM_008922	0	-	0.846427	1.19307	0.948356	0.972206
chr1	33726517	33726967	NR_033199	0	+	0.957799	1.63262	0.948356	0.951952
chr1	33776392	33776842	NR_157041	0	-	1.9156	2.10357	1.61652	1.82289
chr1	33776589	33777039	NM_008999	0	+	2.11607	3.45363	2.04759	2.47102
chr1	33814296	33814746	NM_145392	0	-	1.9156	1.72681	2.26312	2.28874
chr1	33871141	33871591	NM_001290699	0	-	2.53928	2.19776	2.30623	2.79509
chr1	33895460	33895910	NM_001161816	0	-	0.378665	0.627932	0.344857	0.911443
chr1	33964313	33964763	NM_001310484	0	-	3.22979	2.38614	5.12974	4.80027
chr1	33964918	33965368	NM_001276764	0	+	2.0047	1.47564	3.53478	3.48374
chr1	34174052	34174502	NR_105861	0	+	0.267293	0.533742	0.646606	0.769663
chr1	34489745	34490195	NR_039562	0	-	2.76203	2.48033	3.21148	2.51153
chr1	34496218	34496668	NM_027159	0	-	1.13599	1.41285	1.25011	1.25577
chr1	34496522	34496972	NM_178601	0	+	1.0469	1.60123	1.42253	0.931698
chr1	34516439	34516889	NM_011206	0	+	1.55921	1.8524	1.63807	1.62034
chr1	34555105	34555555	NM_001360855	0	+	0.579134	1.13028	0.409517	0.810172
chr1	34592341	34592791	NM_007685	0	+	0.311842	0.408156	0.323303	0.28356
chr1	34617489	34617939	NM_009356	0	-	0.690507	0.784915	0.495731	0.546866
chr1	34636386	34636836	NM_213727	0	+	2.27199	2.54312	1.63807	1.76212
chr1	34692756	34693206	NR_033627	0	-	0.311842	0.408156	0.107768	0.405086
chr1	34734875	34735325	NM_001368773	0	+	0.957799	1.19307	2.52176	1.9039
chr1	34899596	34900046	NM_001160235	0	-	3.14069	3.39083	2.67264	2.99764
chr1	34906652	34907102	NM_145516	0	+	0.980074	0.659329	1.31477	1.72162
chr1	36125093	36125543	NM_015818	0	+	4.85582	4.48971	4.13828	3.24069
chr1	36200859	36201309	NR_105862	0	-	0.289567	0.219776	0.280196	0.384832
chr1	36300848	36301298	NM_198899	0	-	2.22744	2.26056	2.04759	2.41026
chr1	36329971	36330421	NM_153408	0	-	0.467762	0.408156	0.711267	0.972206
chr1	36364426	36364876	NM_001172205	0	+	1.84878	1.72681	2.09069	1.53933
chr1	36405304	36405754	NR_105863	0	-	0.155921	0.376759	0.409517	0.303814
chr1	36425727	36426177	NM_001310513	0	-	4.36578	5.24323	4.95731	3.50399
chr1	36428883	36429333	NM_001277076	0	+	0.512311	1.16167	0.409517	0.101271
chr1	36501817	36502267	NM_001013374	0	-	1.60376	1.75821	1.65962	1.195
chr1	36528290	36528740	NM_033570	0	+	2.47246	2.41754	3.27614	2.75458
chr1	36568560	36569010	NM_001039551	0	+	2.13834	2.54312	3.08216	3.3217
chr1	36593102	36593552	NM_001310521	0	-	0.133646	0.18838	0.258642	0.14178
chr1	36603798	36604248	NM_001310533	0	-	1.62603	1.28726	1.91826	1.4178
chr1	36614927	36615377	NM_001126047	0	-	2.62838	2.98268	1.70273	2.36975
chr1	36739729	36740179	NM_001126046	0	-	1.15827	1.75821	0.883695	1.43806
chr1	36748180	36748630	NM_009942	0	+	2.24971	2.85709	2.02603	1.98492
chr1	36766471	36766921	NM_146107	0	-	2.27199	3.45363	2.65108	2.5723
chr1	36771230	36771680	NM_001374322	0	+	0.155921	0.125586	0.172428	0.465849
chr1	36818491	36818941	NM_009539	0	+	0.601409	0.847708	0.474178	0.202543
chr1	36996073	36996523	NM_018872	0	-	1.33646	2.19776	1.65962	2.51153
chr1	37086006	37086456	NM_001370828	0	+	2.22744	1.06748	1.8536	1.60009
chr1	37274971	37275421	NM_001282010	0	+	0.378665	0.596535	0.862141	1.15449
chr1	37356531	37356981	NM_001290797	0	+	2.65065	2.29195	1.70273	2.02543
chr1	37486649	37487099	NM_198006	0	-	1.9156	2.04078	2.39244	2.67357
chr1	37486832	37487282	NM_001356528	0	+	1.9156	1.53843	2.4571	2.75458
chr1	37545151	37545601	NR_024017	0	-	0.222744	0.313966	0.215535	0.344323
chr1	37592950	37593400	NM_001290801	0	-	0.0890976	0.408156	0.474178	0.465849
chr1	37776357	37776807	NM_028096	0	-	1.13599	1.41285	1.42253	1.55958
chr1	37921628	37922078	NM_207228	0	-	4.81127	3.86178	4.20294	2.93687
chr1	37928431	37928881	NM_001377034	0	+	0.957799	0.565139	0.646606	1.09373
chr1	37946957	37947407	NM_001356262	0	-	1.60376	1.75821	1.89671	1.92416
chr1	37947170	37947620	NM_001356482	0	+	1.44784	1.8838	1.65962	1.80263
chr1	37973039	37973489	NM_001033427	0	-	0.0445488	0.345363	0.280196	0.384832
chr1	38014305	38014755	NM_027111	0	-	0.55686	0.18838	0.323303	0.28356
chr1	38053754	38054204	NM_172054	0	-	1.29192	1.28726	1.42253	1.53933
chr1	38054703	38055153	NM_198303	0	+	1.51466	2.66871	3.83653	5.4079
chr1	38186212	38186662	NM_001359287	0	-	3.25206	3.86178	3.96585	3.9901
chr1	38188776	38189226	NR_151587	0	+	0.334116	0.408156	0.344857	0.7089
chr1	38683790	38684240	NM_001290814	0	-	1.71513	2.19776	1.29321	2.63306
chr1	38893233	38893683	NM_001029878	0	-	1.33646	1.16167	1.207	1.68111
chr1	38954706	38955156	NM_001368780	0	-	2.09379	1.78961	3.64255	2.16721
chr1	38995842	38996292	NM_001011684	0	+	0.20047	0.313966	0.452624	0.162034
chr1	39044507	39044957	NM_026850	0	+	1.78195	1.41285	1.91826	1.25577
chr1	39243538	39243988	NR_105767	0	-	2.38336	1.09888	1.25011	0.587375
chr1	39250965	39251415	NM_008719	0	+	0.957799	1.41285	0.840588	1.74187
chr1	39424544	39424994	NM_001252218	0	+	1.24737	1.47564	1.207	0.951952
chr1	39535301	39535751	NM_001357521	0	-	2.98477	2.13497	2.52176	3.13942
chr1	39592394	39592844	NM_028043	0	+	2.82885	2.22916	2.50021	2.81535
chr1	39605386	39605836	NR_028555	0	-	0.178195	0.251173	0.603499	0.324069
chr1	39633893	39634343	NM_001033135	0	-	2.91795	2.7315	2.54332	2.91662
chr1	39707728	39708178	NM_170597	0	-	1.06917	1.41285	1.03457	1.33678
chr1	39777535	39777985	NM_001145660	0	-	0.980074	1.16167	1.5303	1.76212
chr1	39861878	39862328	NM_001177348	0	-	0.245018	0.0941898	0.193982	0.607629
chr1	39903876	39904326	NR_040465	0	-	0.133646	0.125586	0.193982	0.243052
chr1	39957606	39958056	NM_001252200	0	+	9.28843	8.22591	6.81092	5.34713
chr1	40141407	40141857	NM_001360801	0	+	0.0445488	0.0313966	0.172428	0.56712
chr1	40142397	40142847	NR_037980	0	-	0.735055	0.0941898	0.840588	1.35704
chr1	40281773	40282223	NM_008362	0	+	0.20047	0.156983	0.452624	0.911443
chr1	40381282	40381732	NM_001356478	0	+	1.06917	1.25586	0.517285	0.56712
chr1	40486263	40486713	NM_001294171	0	+	0.155921	0.345363	0.172428	0.384832
chr1	40522245	40522695	NM_001161842	0	+	0.534586	0.847708	5.62547	1.60009
chr1	40572055	40572505	NM_010553	0	+	0.133646	0.18838	0.237089	0.101271
chr1	40636920	40637370	NM_177084	0	+	0.334116	0.313966	0.344857	0.749409
chr1	40738405	40738855	NM_001033289	0	+	1.02462	1.44424	1.05612	1.23551
chr1	40847203	40847653	NM_172499	0	-	0.913251	0.816312	1.12078	0.931698
chr1	40862294	40862744	NM_001081198	0	+	0.111372	0.18838	0.107768	0.364577
chr1	41237798	41238248	NR_040475	0	-	0.0890976	0.0627932	0.452624	0.222797
chr1	42751371	42751821	NR_027826	0	-	0.601409	1.28726	0.711267	0.405086
chr1	42752461	42752911	NM_008900	0	+	0.645958	0.533742	0.926802	1.21526
chr1	42757029	42757479	NR_027891	0	+	0.289567	0.251173	0.193982	0.405086
chr1	42770000	42770450	NR_110495	0	-	0.712781	0.439552	1.59496	1.4178
chr1	42807405	42807855	NR_130904	0	+	0.245018	0.251173	0.129321	0.405086
chr1	42907926	42908376	NM_023514	0	+	1.13599	0.659329	1.55185	1.72162
chr1	43009565	43010015	NM_053107	0	+	0.890976	1.72681	1.03457	1.57984
chr1	43155174	43155624	NM_001013025	0	-	1.47011	1.94659	1.57341	2.41026
chr1	43155403	43155853	NM_133818	0	+	1.71513	2.04078	1.72428	2.53179
chr1	43253307	43253757	NM_001289533	0	-	0.133646	0.125586	0.215535	0.324069
chr1	43502444	43502894	NM_010879	0	+	2.47246	1.8838	2.37089	3.5445
chr1	43787295	43787745	NM_024283	0	+	0.75733	0.659329	0.495731	0.7089
chr1	43884385	43884835	NM_001368287	0	-	2.62838	2.63731	2.78041	3.17992
chr1	43990687	43991137	NM_001310540	0	+	1.89332	2.07218	2.37089	2.14696
chr1	44076552	44077002	NM_001013799	0	-	0.155921	0.0941898	0.129321	0.0810172
chr1	44136292	44136742	NM_001376984	0	-	0.20047	0.0941898	0.172428	0.0202543
chr1	44158987	44159437	NM_001356296	0	-	1.60376	2.57452	2.00448	1.72162
chr1	44175319	44175769	NM_023645	0	-	1.11372	1.69542	2.4571	3.03814
chr1	44175650	44176100	NM_001357046	0	+	1.18054	1.50704	2.56487	2.89636
chr1	44204437	44204887	NM_011729	0	+	1.20282	1.8838	1.68118	1.49882
chr1	44275477	44275927	NM_207281	0	-	0.245018	0.125586	0.323303	0.263306
chr1	44608364	44608814	NM_028450	0	+	0.846427	1.35005	1.50875	1.13424
chr1	44801495	44801945	NR_040602	0	-	0.20047	0.156983	0.452624	0.0607629
chr1	45368231	45368681	NM_009930	0	+	0.222744	0.156983	0.409517	0.121526
chr1	45559828	45560278	NM_007737	0	-	0.467762	0.408156	0.862141	0.911443
chr1	45851859	45852309	NM_028599	0	+	1.20282	1.22447	1.89671	1.9039
chr1	45982140	45982590	NM_016917	0	-	0.75733	1.28726	1.59496	1.21526
chr1	46086983	46087433	NR_037690	0	-	0	0	0.0215535	0
chr1	46123546	46123996	NM_001368717	0	+	0.735055	0.408156	0.754374	1.17475
chr1	46482211	46482661	NM_001310335	0	+	0.735055	0.847708	0.969909	1.80263
chr1	46982322	46982772	NM_001356417	0	-	0.155921	0.0627932	0.452624	0.202543
chr1	47523670	47524120	NR_105768	0	-	0.111372	0.125586	0.474178	0.202543
chr1	49301308	49301758	NR_151585	0	+	0	0	0.215535	0.263306
chr1	50984215	50984665	NM_019790	0	+	0.801879	1.19307	1.46564	1.57984
chr1	51345818	51346268	NM_138741	0	+	0.423214	0.753518	0.560392	0.729155
chr1	51390324	51390774	NR_045151	0	-	0.400939	0.502346	0.754374	0.729155
chr1	51534944	51535394	NM_001310548	0	-	3.31889	2.98268	2.93128	2.10645
chr1	51653263	51653713	NR_151621	0	-	0.267293	0.345363	0.581945	0.465849
chr1	51972523	51972973	NM_001161817	0	-	2.82885	2.91988	2.52176	3.03814
chr1	52043840	52044290	NM_001308266	0	+	0.178195	0.219776	0.495731	0.42534
chr1	52176130	52176580	NM_001205314	0	+	2.18289	2.29195	2.99594	2.41026
chr1	52289777	52290227	NM_001081081	0	-	2.56156	2.95128	3.42701	2.75458
chr1	52556993	52557443	NM_008667	0	-	1.60376	2.29195	1.96137	2.32924
chr1	52636837	52637287	NR_151614	0	-	0.155921	0.345363	0.172428	0.364577
chr1	52687397	52687847	NM_001142647	0	+	1.80423	1.60123	2.34934	2.89636
chr1	52783903	52784353	NM_001357464	0	-	1.64831	1.75821	2.90973	2.20772
chr1	52874233	52874683	NM_008384	0	-	1.33646	1.31866	3.27614	2.91662
chr1	52901730	52902180	NM_146108	0	+	2.67293	2.16637	2.86662	1.68111
chr1	53049202	53049652	NM_001368274	0	-	0	0	0	0.0202543
chr1	53118332	53118782	NM_010834	0	+	0.0668232	0.0941898	0.344857	0.486103
chr1	53244162	53244612	NM_001368200	0	-	0.445488	0.879105	0.215535	0.587375
chr1	53353573	53354023	NM_153556	0	-	1.78195	2.7315	3.25458	1.94441
chr1	53353787	53354237	NM_145517	0	+	2.22744	2.82569	3.40546	2.53179
chr1	53370316	53370766	NM_001285839	0	+	1.7374	1.06748	1.37943	0.870935
chr1	53409297	53409747	NM_001290984	0	-	1.53693	1.31866	2.34934	1.68111
chr1	53409297	53409747	NM_001353501	0	-	1.53693	1.31866	2.34934	1.68111
chr1	53763329	53763779	NM_001252070	0	-	1.11372	1.22447	1.50875	1.17475
chr1	53841760	53842210	NM_133810	0	-	2.0047	2.29195	2.28467	2.26848
chr1	53906116	53906566	NR_106149	0	+	0.178195	0.156983	0.36641	0.546866
chr1	54251579	54252029	NM_001001883	0	-	1.55921	1.47564	1.65962	1.57984
chr1	54307375	54307825	NM_030025	0	+	1.33646	1.821	2.19846	1.39755
chr1	54495571	54496021	NM_001033194	0	-	1.33646	1.8838	1.44409	1.74187
chr1	54614229	54614679	NM_001163314	0	-	2.18289	2.95128	2.06914	1.72162
chr1	54982932	54983382	NM_001081433	0	-	2.73975	3.79899	2.52176	2.10645
chr1	55084023	55084473	NM_031179	0	-	2.09379	1.47564	2.75885	2.63306
chr1	55109462	55109912	NM_001039710	0	+	2.53928	1.78961	2.34934	2.18746
chr1	55144788	55145238	NM_001356512	0	-	3.94257	5.30603	4.97887	8.08146
chr1	55144840	55145290	NM_008303	0	+	3.98712	5.02346	4.84955	7.98019
chr1	55187937	55188387	NM_001310585	0	+	5.85817	6.27932	5.56081	4.4762
chr1	55283327	55283777	NM_001356287	0	-	0.690507	0.910501	0.969909	0.162034
chr1	55293869	55294319	NM_175439	0	+	1.8265	3.01407	2.65108	2.6128
chr1	55420298	55420748	NM_001368767	0	-	2.11607	1.28726	2.19846	1.94441
chr1	55462638	55463088	NM_001114663	0	+	1.00235	1.06748	1.8105	1.98492
chr1	55987933	55988383	NR_045837	0	+	0.133646	0.0627932	0.215535	0.0810172
chr1	56075670	56076120	NR_126075	0	+	0.267293	0.251173	0.30175	0.303814
chr1	56693996	56694446	NM_027661	0	-	0.267293	0.376759	0.560392	0.405086
chr1	57028161	57028611	NR_024325	0	+	0.423214	0.941898	0.452624	0.688646
chr1	57036793	57037243	NM_001358580	0	-	0.289567	0.376759	0.387964	0.162034
chr1	57271541	57271991	NR_037990	0	-	0.334116	0.18838	0.215535	0.729155
chr1	57434089	57434539	NR_037999	0	-	2.73975	1.821	2.47866	1.98492
chr1	57434312	57434762	NM_028546	0	+	3.25206	2.26056	3.18992	2.45077
chr1	57462958	57463408	NM_001081181	0	+	1.31419	1.41285	1.65962	2.22797
chr1	57463219	57463669	NM_001037742	0	-	1.53693	1.44424	2.09069	2.36975
chr1	57831553	57832003	NM_001368787	0	+	1.62603	1.69542	2.84507	3.50399
chr1	58026629	58027079	NM_001159864	0	-	3.31889	2.51173	4.41847	2.49128
chr1	58042032	58042482	NM_001177867	0	+	0.467762	0.345363	0.30175	0.405086
chr1	58086661	58087111	NM_009676	0	+	3.29661	2.41754	2.11225	1.39755
chr1	58169828	58170278	NM_023617	0	+	1.98242	1.63262	2.24157	0.729155
chr1	58267089	58267539	NM_023631	0	+	0.311842	0.282569	0.474178	0.42534
chr1	58335018	58335468	NM_001008419	0	+	0.20047	0.722122	0.280196	0.243052
chr1	58449590	58450040	NM_025824	0	+	1.02462	1.60123	1.18544	1.39755
chr1	58480633	58481083	NM_001042634	0	-	2.62838	1.91519	1.83205	1.29627
chr1	58501843	58502293	NM_022988	0	+	1.40329	1.72681	1.61652	1.9039
chr1	58502031	58502481	NM_001285826	0	-	1.58148	1.97799	2.04759	2.16721
chr1	58557971	58558421	NM_001025378	0	-	0.512311	0.408156	0.387964	0.465849
chr1	58642878	58643328	NM_001310598	0	-	1.11372	1.91519	1.05612	1.45831
chr1	58643089	58643539	NM_025597	0	+	1.26964	1.53843	1.33632	1.76212
chr1	58709333	58709783	NR_045007	0	+	1.0469	1.41285	1.48719	1.15449
chr1	58748990	58749440	NM_001347056	0	-	0.289567	0.219776	0.344857	0.324069
chr1	58768183	58768633	NM_001289704	0	+	1.84878	1.8524	2.78041	1.53933
chr1	58852066	58852516	NM_009812	0	+	0.712781	0.941898	1.31477	1.53933
chr1	59030027	59030477	NM_172406	0	-	3.22979	2.85709	2.80196	2.32924
chr1	59030214	59030664	NM_172656	0	+	3.22979	3.01407	2.60798	2.53179
chr1	59151438	59151888	NM_026600	0	-	0.824153	0.690725	0.689713	0.384832
chr1	59176641	59177091	NM_001033449	0	-	2.47246	2.22916	3.27614	2.69382
chr1	59219934	59220384	NM_001164682	0	-	0.779604	0.722122	0.819034	0.546866
chr1	59293638	59294088	NM_001159948	0	-	2.24971	1.22447	2.30623	1.96467
chr1	59313598	59314048	NM_001033373	0	+	4.65535	7.69217	2.58642	2.00518
chr1	59538839	59539289	NM_008057	0	+	2.45018	2.19776	2.17691	2.24823
chr1	59572956	59573406	NM_001013771	0	+	3.09614	2.38614	2.69419	1.35704
chr1	59727379	59727829	NM_009460	0	-	1.42556	1.75821	1.68118	1.78238
chr1	59741698	59742148	NM_018868	0	+	1.31419	1.31866	1.59496	1.76212
chr1	59748650	59749100	NR_028554	0	+	0.245018	0.282569	0.711267	0.121526
